,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
1428,2453.3767,1993.3993,946.8962,1554.1261,1670.6229,1554.269,2521.6523,2202.548,2533.5513,2029.7081
1429,2243.2214,1952.6666,901.22504,1497.6458,1557.7103,1583.4757,2318.0522,1677.2488,2234.931,1925.6503
1430,2318.597,2082.4639,940.2866,1509.2269,1551.5138,1577.3633,2427.0032,1979.947,2300.162,2008.4888
1431,2230.4858,2012.5707,891.2677,1390.4984,1502.3672,1543.1306,2320.1902,1931.2826,2206.1868,1957.3529
1432,2181.4282,1953.7649,877.5323,1370.1448,1489.4282,1524.2745,2258.3318,1905.043,2189.2495,1891.6028
1433,2184.689,1938.0409,872.0611,1380.1515,1490.8385,1527.4408,2263.2869,1945.5519,2204.341,1868.7743
1434,2166.6086,1916.3002,857.6777,1371.4792,1480.9584,1520.2148,2250.2297,1928.4077,2190.41,1845.2688
1435,2162.483,1905.3315,853.6879,1375.8903,1477.3838,1514.5205,2246.0046,1922.8162,2189.3823,1826.6221
1436,2153.2773,1895.1078,847.4689,1374.5839,1470.312,1507.1361,2237.988,1906.8798,2178.5693,1809.5592
1437,2138.2942,1884.8518,841.12317,1370.2646,1461.1771,1496.3785,2224.3608,1882.9005,2162.5317,1791.1207
1438,2121.3066,1876.6978,835.3165,1364.7042,1450.9185,1483.9957,2208.5933,1859.0319,2144.2744,1772.5105
1439,2102.9856,1869.8622,829.66064,1357.3473,1439.4271,1470.2157,2190.614,1838.0521,2124.395,1753.5701
1440,2082.1519,1864.1075,823.2305,1347.2284,1426.2122,1454.8002,2170.2732,1815.5767,2101.521,1733.7732
1441,2062.2644,1860.5426,817.3926,1336.7787,1412.7518,1438.8151,2149.7935,1796.9177,2079.1553,1713.7644
1442,2042.1592,1858.6311,811.2104,1324.7769,1398.4576,1422.2737,2128.8103,1778.3282,2055.4534,1693.5092
1443,2025.6483,1858.9619,806.36017,1314.0684,1385.1449,1406.5039,2109.408,1766.7455,2034.4844,1673.754
1444,2009.222,1859.9312,800.88837,1301.9259,1371.3911,1390.8253,2090.0442,1754.1687,2012.1984,1654.1733
